Trial,Coordinate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Address Position,Backswing Position,Impact Position,Finish Position
2,z,-4.160796165466309,-19.282440185546875,-233.40792846679688,-76.10787963867188,0.4973205626010895,23.27899932861328,123.85075378417969,45.95864868164063,-49.31428909301758,-181.0557403564453,339.4830017089844,212.8932037353516,184.5262908935547,133.49943542480472,-29.00367546081543,-45.26653289794922,1,0,0,0
2,c,0.6808890104293823,0.4991156458854675,0.2672865390777588,0.048263967037200935,0.0634194016456604,0.41879740357398987,0.1856278032064438,0.11489780992269515,0.675460934638977,0.7082273364067078,0.807180643081665,0.6317499876022339,0.5900897979736328,0.5787401795387268,0.5787401795387268,0.5787401795387268,1,0,0,0
3,x,195.0,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,182.5,1,0,0,0
3,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,216.6666717529297,1,0,0,0
3,z,-4.172460079193115,-19.20166778564453,-233.1627197265625,-75.77259826660156,0.3889869749546051,23.14817047119141,123.6095733642578,45.90141677856445,-49.26837539672852,-180.9890899658203,339.34552001953125,212.9279022216797,184.53152465820312,133.50242614746094,-28.99441719055176,-45.681129455566406,1,0,0,0
3,c,0.6805791854858398,0.5011469721794128,0.2696987986564636,0.04930584132671356,0.06422208249568939,0.4217233061790466,0.18528756499290466,0.11647665500640868,0.6755920648574829,0.7081643342971802,0.8069910407066345,0.6315934658050537,0.5896527767181396,0.5792702436447144,0.5792702436447144,0.5792702436447144,1,0,0,0
4,x,194.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,182.5,1,0,0,0
4,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,216.6666717529297,1,0,0,0
4,z,-4.17946195602417,-19.153305053710934,-233.01548767089844,-75.57069396972656,0.3241104185581207,23.07022857666016,123.46438598632812,45.86708068847656,-49.24055862426758,-180.9492492675781,339.2629699707031,212.9490509033203,184.53497314453125,133.50495910644528,-28.98875999450684,-45.92963409423828,1,0,0,0
4,c,0.6801573634147644,0.5014482140541077,0.27078449726104736,0.050227105617523186,0.06462971866130829,0.4240380823612213,0.18491950631141665,0.1178307831287384,0.6749181747436523,0.7086507081985474,0.8064853549003601,0.6319796442985535,0.5903983116149902,0.5799335241317749,0.5799335241317749,0.5799335241317749,1,0,0,0
5,x,194.1666717529297,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,182.5,1,0,0,0
5,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,216.6666717529297,1,0,0,0
5,z,-4.18412446975708,-19.121017456054688,-232.9172821044922,-75.43650817871094,0.2808689177036285,23.01779937744141,123.36753845214844,45.84415054321289,-49.22210693359375,-180.92259216308597,339.207763671875,212.96299743652344,184.5366516113281,133.50553894042972,-28.98509407043457,-46.09577178955078,1,0,0,0
5,c,0.6800324320793152,0.5015951991081238,0.2708244025707245,0.05078790709376335,0.0652824267745018,0.4253401756286621,0.18398790061473846,0.11825475841760635,0.6747336387634277,0.7091710567474365,0.8061508536338806,0.6318069696426392,0.5894622206687927,0.5794441103935242,0.5794441103935242,0.5794441103935242,1,0,0,0
6,x,193.92857360839844,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,182.5,1,0,0,0
6,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,216.6666717529297,1,0,0,0
6,z,-4.187453746795653,-19.097999572753906,-232.8473663330078,-75.34089660644531,0.24999655783176425,22.98023223876953,123.29946899414062,45.82777786254883,-49.20909881591797,-180.9036407470703,339.1682434082031,212.97280883789062,184.53805541992188,133.50639343261722,-28.98252296447754,-46.21363067626953,1,0,0,0
6,c,0.6799628138542175,0.5016331672668457,0.27126675844192505,0.05100012570619583,0.06557690352201463,0.4263042807579041,0.18356364965438846,0.11795829981565475,0.6748179793357849,0.7095097303390503,0.8061771392822266,0.6318343877792358,0.5892514586448669,0.5795269012451172,0.5795269012451172,0.5795269012451172,1,0,0,0
7,x,193.75,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,177.5,1,0,0,0
7,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,206.6666717529297,1,0,0,0
7,z,-4.157299995422363,-19.95736694335937,-231.8518829345703,-75.87791442871094,1.4141982793807983,25.62047576904297,130.02998352050778,47.16032028198242,-47.65166473388672,-180.52430725097656,341.1768493652344,215.18795776367188,186.1137542724609,131.81394958496094,-27.884965896606445,-46.08490753173828,1,0,0,0
7,c,0.6796401739120483,0.5015681982040405,0.2721984386444092,0.051148414611816406,0.06522399187088013,0.4267382621765137,0.18416965007781985,0.1172337532043457,0.6746829748153687,0.7093024849891663,0.8062771558761597,0.6314511299133301,0.5913479924201965,0.580161988735199,0.580161988735199,0.580161988735199,1,0,0,0
8,x,193.75,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,177.5,1,0,0,0
8,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,206.6666717529297,1,0,0,0
8,z,-4.157299995422363,-19.95736694335937,-231.8518829345703,-75.87791442871094,1.4141982793807983,25.62047576904297,130.02998352050778,47.16032028198242,-47.65166473388672,-180.52430725097656,341.1768493652344,215.18795776367188,186.1137542724609,131.81394958496094,-27.884965896606445,-46.08490753173828,1,0,0,0
8,c,0.679934024810791,0.5012494325637817,0.27179047465324396,0.05095047503709793,0.06525464355945587,0.4265915155410767,0.18322312831878665,0.11474724113941193,0.6746207475662231,0.7094546556472778,0.8066591024398804,0.6317472457885742,0.5929118990898132,0.5807331800460815,0.5807331800460815,0.5807331800460815,1,0,0,0
9,x,193.75,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,177.5,1,0,0,0
9,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,206.6666717529297,1,0,0,0
9,z,-4.157299995422363,-19.95736694335937,-231.8518829345703,-75.87791442871094,1.4141982793807983,25.62047576904297,130.02998352050778,47.16032028198242,-47.65166473388672,-180.52430725097656,341.1768493652344,215.18795776367188,186.1137542724609,131.81394958496094,-27.884965896606445,-46.08490753173828,1,0,0,0
9,c,0.6793655157089233,0.5024290084838867,0.2737552523612976,0.051508598029613495,0.06568427383899689,0.4287633299827576,0.18329063057899475,0.11481492221355437,0.674647331237793,0.7100016474723816,0.8062977790832521,0.6315983533859253,0.5928057432174683,0.5808060765266418,0.5808060765266418,0.5808060765266418,1,0,0,0
10,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,177.5,1,0,0,0
10,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,206.6666717529297,1,0,0,0
10,z,-4.174461841583252,-19.84177017211914,-231.50587463378903,-75.40170288085938,1.2592185735702517,25.44957733154297,129.72677612304688,47.0687370300293,-47.60445022583008,-180.415771484375,340.9346008300781,215.228271484375,186.11373901367188,131.80259704589844,-27.90218544006348,-46.73377227783203,1,0,0,0
10,c,0.6789649724960327,0.5021166801452637,0.27409911155700684,0.05153588205575943,0.06581911444664001,0.4298550188541413,0.18318870663642886,0.11410844326019287,0.6751311421394348,0.7105501294136047,0.8060307502746582,0.631428599357605,0.5930024981498718,0.5807853937149048,0.5807853937149048,0.5807853937149048,1,0,0,0
11,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,177.5,1,0,0,0
11,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,206.6666717529297,1,0,0,0
11,z,-4.174461841583252,-19.84177017211914,-231.50587463378903,-75.40170288085938,1.2592185735702517,25.44957733154297,129.72677612304688,47.0687370300293,-47.60445022583008,-180.415771484375,340.9346008300781,215.228271484375,186.11373901367188,131.80259704589844,-27.90218544006348,-46.73377227783203,1,0,0,0
11,c,0.6788910627365112,0.5013001561164856,0.27357566356658936,0.05112752318382263,0.06562158465385437,0.4294918179512024,0.1830790340900421,0.11237111687660216,0.675286591053009,0.7110430002212524,0.8060485720634459,0.6314624547958374,0.5938512086868286,0.5808081030845642,0.5808081030845642,0.5808081030845642,1,0,0,0
12,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5,1,0,0,0
12,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,196.6666717529297,1,0,0,0
12,z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.47924280166626,27.950782775878906,136.10847473144528,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922,1,0,0,0
12,c,0.6789990067481995,0.5016436576843262,0.2736212611198425,0.050654105842113495,0.06536921113729477,0.4288046360015869,0.18330466747283936,0.11091960966587068,0.6757572293281555,0.7107689380645752,0.8062350749969482,0.6312770843505859,0.5941455364227295,0.5805380940437317,0.5805380940437317,0.5805380940437317,1,0,0,0
13,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5,1,0,0,0
13,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,196.6666717529297,1,0,0,0
13,z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.47924280166626,27.950782775878906,136.10847473144528,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922,1,0,0,0
13,c,0.6789451241493225,0.5014834403991699,0.2738266885280609,0.050131432712078094,0.06493410468101501,0.42822501063346863,0.1837419271469116,0.10916448384523393,0.6760722398757935,0.7107243537902832,0.8064877390861511,0.6314001679420471,0.5952765345573425,0.5809655785560608,0.5809655785560608,0.5809655785560608,1,0,0,0
14,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5,1,0,0,0
14,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,196.6666717529297,1,0,0,0
14,z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.47924280166626,27.950782775878906,136.10847473144528,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922,1,0,0,0
14,c,0.6788698434829712,0.5013402700424194,0.27366316318511963,0.04976881295442581,0.06464022397994995,0.42758709192276,0.18398067355155945,0.10792282223701476,0.6762059330940247,0.7107076644897461,0.8064761161804199,0.6313723921775818,0.5960040092468262,0.5809863805770874,0.5809863805770874,0.5809863805770874,1,0,0,0
15,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5,1,0,0,0
15,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,196.6666717529297,1,0,0,0
15,z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.47924280166626,27.950782775878906,136.10847473144528,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922,1,0,0,0
15,c,0.6791204214096069,0.5018418431282043,0.2732518017292023,0.049510933458805084,0.06482116878032684,0.4273353517055512,0.1836000680923462,0.10786424577236177,0.6764895915985107,0.710780680179596,0.806339681148529,0.6317449808120728,0.5947492122650146,0.5804418325424194,0.5804418325424194,0.5804418325424194,1,0,0,0
16,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5,1,0,0,0
16,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,196.6666717529297,1,0,0,0
16,z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.47924280166626,27.950782775878906,136.10847473144528,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922,1,0,0,0
16,c,0.6790966391563416,0.5018327236175537,0.27332329750061035,0.049529202282428735,0.06481769680976868,0.4273558557033539,0.1836399734020233,0.107889823615551,0.676497757434845,0.7107754945755005,0.8062887191772461,0.6316954493522644,0.5947985053062439,0.5804378986358643,0.5804378986358643,0.5804378986358643,1,0,0,0
17,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5,1,0,0,0
17,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,196.6666717529297,1,0,0,0
17,z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.47924280166626,27.950782775878906,136.10847473144528,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922,1,0,0,0
17,c,0.6790916919708252,0.5018725395202637,0.27335071563720703,0.049524478614330285,0.0648224875330925,0.4273846447467804,0.18363425135612488,0.1079019010066986,0.6765023469924927,0.71079021692276,0.8063236474990845,0.6316927671432495,0.5947450995445251,0.5804532170295715,0.5804532170295715,0.5804532170295715,1,0,0,0
18,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5,1,0,0,0
18,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,196.6666717529297,1,0,0,0
18,z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.47924280166626,27.950782775878906,136.10847473144528,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922,1,0,0,0
18,c,0.6790862083435059,0.5019668340682983,0.2733687460422516,0.04951607435941696,0.06483731418848038,0.4274150133132935,0.18359634280204773,0.10789282619953157,0.6764903068542479,0.7108009457588196,0.8063457608222961,0.631759524345398,0.5946402549743652,0.5805082321166992,0.5805082321166992,0.5805082321166992,1,0,0,0
19,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5,1,0,0,0
19,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,196.6666717529297,1,0,0,0
19,z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.47924280166626,27.950782775878906,136.10847473144528,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922,1,0,0,0
19,c,0.6790875792503357,0.5019109249114989,0.2733697593212128,0.049518823623657234,0.06482721865177155,0.4274120330810547,0.18362857401371,0.10791151225566864,0.6765066981315613,0.710803747177124,0.8063578009605408,0.6316914558410645,0.5946950316429138,0.580474317073822,0.580474317073822,0.580474317073822,1,0,0,0
20,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5,1,0,0,0
20,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,196.6666717529297,1,0,0,0
20,z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.47924280166626,27.950782775878906,136.10847473144528,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922,1,0,0,0
20,c,0.678860068321228,0.5013607740402222,0.2737724781036377,0.049781493842601776,0.06462980806827545,0.42762744426727295,0.18403220176696775,0.10796748846769333,0.6762533187866211,0.7107254266738892,0.8065199851989746,0.6312735676765442,0.5960641503334045,0.5808877944946289,0.5808877944946289,0.5808877944946289,1,0,0,0
21,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5,1,0,0,0
21,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,196.6666717529297,1,0,0,0
21,z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.47924280166626,27.950782775878906,136.10847473144528,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922,1,0,0,0
21,c,0.6788581013679504,0.5013279318809509,0.2737754285335541,0.04978310316801071,0.06462472677230835,0.4276057481765747,0.18404939770698547,0.10796384513378143,0.6762505769729614,0.7107147574424744,0.8064801096916199,0.6312629580497742,0.5960811972618103,0.5808765888214111,0.5808765888214111,0.5808765888214111,1,0,0,0
22,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5,1,0,0,0
22,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,196.6666717529297,1,0,0,0
22,z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.47924280166626,27.950782775878906,136.10847473144528,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922,1,0,0,0
22,c,0.6788598895072937,0.5013606548309326,0.2737719714641571,0.049781247973442085,0.06462980806827545,0.4276268780231476,0.18403196334838867,0.10796700417995453,0.6762531995773315,0.710724949836731,0.8065192103385925,0.6312737464904785,0.5960644483566284,0.5808877944946289,0.5808877944946289,0.5808877944946289,1,0,0,0
23,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5,1,0,0,0
23,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,196.6666717529297,1,0,0,0
23,z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.47924280166626,27.950782775878906,136.10847473144528,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922,1,0,0,0
23,c,0.6786354780197144,0.5009154081344604,0.2741671204566956,0.05004587024450302,0.06444878876209259,0.427850753068924,0.1843871772289276,0.10803397744894028,0.6759594678878784,0.7106435298919678,0.806604266166687,0.6309664845466614,0.5973320007324219,0.5814006328582764,0.5814006328582764,0.5814006328582764,1,0,0,0
24,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5,1,0,0,0
24,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,196.6666717529297,1,0,0,0
24,z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.47924280166626,27.950782775878906,136.10847473144528,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922,1,0,0,0
24,c,0.6782280802726746,0.5010643601417542,0.27455779910087585,0.050078079104423516,0.06454107165336609,0.4279927909374237,0.18435008823871613,0.1081610843539238,0.6758220195770264,0.7104014754295349,0.8066131472587585,0.6309080123901367,0.5978322029113771,0.5813280940055847,0.5813280940055847,0.5813280940055847,1,0,0,0
25,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5,1,0,0,0
25,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,196.6666717529297,1,0,0,0
25,z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.47924280166626,27.950782775878906,136.10847473144528,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922,1,0,0,0
25,c,0.6779824495315552,0.5009955763816833,0.2741217017173767,0.05003459006547928,0.06455621123313904,0.4275849461555481,0.18388888239860532,0.10771957039833067,0.6758274435997009,0.7102922797203064,0.8067418932914734,0.6311997175216675,0.5986579656600952,0.5814657211303711,0.5814657211303711,0.5814657211303711,1,0,0,0
26,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5,1,0,0,0
26,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,196.6666717529297,1,0,0,0
26,z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.47924280166626,27.950782775878906,136.10847473144528,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922,1,0,0,0
26,c,0.6776518821716309,0.5009362101554871,0.27369850873947144,0.0500214621424675,0.06460016965866089,0.4272332489490509,0.18342536687850952,0.10740429162979126,0.6758151650428772,0.7102143168449402,0.8068605661392212,0.631477952003479,0.5992722511291504,0.5817031264305115,0.5817031264305115,0.5817031264305115,1,0,0,0
27,x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,167.5,1,0,0,0
27,y,136.66667175292972,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.66667175292972,190.0,243.3333282470703,110.0,186.6666717529297,1,0,0,0
27,z,-4.111491680145264,-21.786396026611328,-228.3530120849609,-74.92347717285156,3.807957172393799,30.24138641357422,142.08795166015625,49.54520797729492,-44.19146728515625,-179.67442321777344,345.2762756347656,219.9264373779297,189.74302673339844,128.95408630371094,-25.61755561828613,-46.504554748535156,1,0,0,0
